wl,W2.P,W4.P,W10.P,W12.P,W16.P,W26.P,Y16.P,Y19.P,Y27.P
547.266785,25.05547133,15.72064267,21.386961,27.90432533,27.06339567,33.93822,32.64044,28.46068967,15.85478367
547.614014,25.079841,15.74557967,21.418726,27.93592867,27.08242167,33.966179,32.678806,28.54382567,15.89604733
547.961182,25.061871,15.771891,21.43255233,27.92448033,27.07836333,33.94838667,32.71644133,28.57559067,15.896567
548.30835,25.05671267,15.78507333,21.41791033,27.92832367,27.11896533,34.00862733,32.76825467,28.606554,15.90219767
548.655396,25.03452867,15.793945,21.46780533,27.95116233,27.14698633,34.08212533,32.815202,28.62369933,15.95219867
549.002441,25.043035,15.77602033,21.50806633,27.956157,27.194914,34.11124667,32.901651,28.63867767,15.97252033
549.349426,25.09250433,15.81251267,21.515051,27.97782833,27.233221,34.16170567,32.933535,28.66812567,15.999921
549.696411,25.09929067,15.85844067,21.552257,28.00000433,27.26472333,34.17095933,33.00272267,28.75463467,16.026268
550.043396,25.08780167,15.868343,21.56799267,27.996839,27.293071,34.20339967,33.07132867,28.81024667,16.03912367
550.390259,25.149578,15.90969267,21.585832,28.00851767,27.288278,34.256265,33.14281867,28.83737633,16.07096533
550.737122,25.19367733,15.891407,21.633805,28.12291733,27.34417533,34.30145133,33.13865633,28.86751667,16.08905
551.083923,25.18369433,15.91448967,21.67179667,28.11974933,27.34492467,34.34744433,33.17747633,28.907181,16.14724567
551.430664,25.21516233,15.96528867,21.716699,28.14969567,27.37650867,34.41242033,33.23411833,28.90559433,16.151175
551.777344,25.22288967,15.971447,21.72373967,28.20064633,27.432907,34.42541433,33.25984833,28.94860833,16.12890733
552.124084,25.27186633,16.004005,21.77189533,28.144431,27.434384,34.467202,33.24743533,28.96918133,16.15627667
552.470703,25.29004667,16.025664,21.78324067,28.13694267,27.439286,34.518786,33.30632133,28.99997133,16.19435867
552.817322,25.34116233,16.03886933,21.80874133,28.184404,27.48086033,34.564127,33.313222,29.06083033,16.20976533
553.16394,25.39945033,16.05526533,21.83290733,28.202306,27.50278967,34.64073867,33.338472,29.10721333,16.19835033
553.510437,25.42500367,16.05055433,21.87807067,28.20944733,27.53114667,34.64167033,33.365738,29.14749633,16.20973567
553.856873,25.43438633,16.08704333,21.919104,28.17769433,27.54708867,34.665395,33.41494633,29.16646433,16.22807433
554.203308,25.40652033,16.073071,21.94501067,28.163966,27.58313767,34.66280833,33.47901267,29.199604,16.20423467
554.549744,25.41206333,16.05656833,21.93645933,28.18095233,27.60719267,34.68216033,33.47251,29.24975833,16.214886
554.896057,25.418099,16.071403,21.95602933,28.22055833,27.61816933,34.643974,33.50446567,29.266183,16.21852133
555.242371,25.45204667,16.06148933,21.96363767,28.24207667,27.62678467,34.65551933,33.53542833,29.28302067,16.23756
555.588684,25.51492133,16.09507367,21.989224,28.31648967,27.61947467,34.63846467,33.61048367,29.30349967,16.23009533
555.934875,25.58011167,16.09609733,22.00636867,28.31973167,27.641056,34.58432433,33.57901767,29.336533,16.21810133
556.281067,25.61338433,16.11169733,21.98948267,28.29089033,27.678531,34.58296633,33.57835767,29.344483,16.22931567
556.627258,25.591219,16.11759833,21.98030367,28.30700167,27.66402533,34.57614867,33.65456267,29.40676433,16.23183633
556.973328,25.65703767,16.109594,22.03050067,28.308763,27.65229,34.655817,33.67087933,29.39235833,16.24567833
557.319458,25.70580667,16.07604533,22.04252367,28.31755267,27.66870167,34.69456467,33.67295433,29.357128,16.24885333
557.665405,25.70525133,16.05556133,22.073051,28.363261,27.705502,34.68098133,33.66337567,29.39201933,16.256739
558.011414,25.75492333,16.064993,22.050934,28.361694,27.69918067,34.739703,33.785872,29.43641533,16.31726333
558.357361,25.772785,16.055319,22.05979233,28.42099733,27.70704433,34.81514067,33.84958133,29.479627,16.31854133
558.703247,25.84242633,16.06219333,22.038947,28.43268333,27.72907333,34.83655167,33.82667533,29.50688867,16.37871767
559.049133,25.878707,16.09527,22.02972033,28.395801,27.71185433,34.86443767,33.89236067,29.552334,16.430334
559.39502,25.873499,16.09669167,21.99852367,28.471269,27.75318,34.87081667,33.97453967,29.551902,16.44824067
559.740784,25.87494667,16.08418667,22.00271967,28.484884,27.796684,34.86859233,34.01344567,29.569347,16.43681
560.086487,25.858853,16.08324733,21.96870233,28.50382133,27.76339733,34.81953367,34.02112067,29.541156,16.50007567
560.432129,25.80515367,16.08040367,21.94175267,28.50322233,27.82714033,34.82237067,34.07739367,29.528586,16.53758433
560.777832,25.82666233,16.08010667,21.89058867,28.44554167,27.839252,34.854774,34.12984967,29.51879633,16.59704067
561.123474,25.81248167,16.02788233,21.881268,28.44110567,27.877051,34.82308367,34.145701,29.557979,16.59916633
561.468994,25.85642433,16.024121,21.90163033,28.47045333,27.90291533,34.851795,34.160487,29.55594,16.63079433
561.814575,25.89656767,16.00299333,21.92462933,28.503663,27.93244533,34.86166267,34.21833033,29.548101,16.649559
562.160034,25.921055,16.045922,21.89057667,28.463047,27.97247367,34.977663,34.27902867,29.62923233,16.66354433
562.505493,25.90167033,16.10130167,21.86797267,28.492049,27.98223467,35.03778067,34.250104,29.60417567,16.649751
562.850891,25.84356867,16.08967533,21.834371,28.47044167,28.04262867,35.08437933,34.182934,29.60869533,16.68217067
563.196228,25.82640133,16.08206267,21.80608167,28.46603433,28.05455267,35.06422033,34.24306733,29.57959567,16.68801567
563.541626,25.83624067,16.093441,21.80380767,28.47845467,28.02554967,35.07141933,34.287178,29.638762,16.70755133
563.886902,25.89114933,16.09794367,21.807307,28.48464367,28.02401433,35.07058033,34.22611867,29.64554333,16.736598
564.232178,25.85991667,16.12122333,21.811693,28.491311,28.014798,35.02808533,34.30137767,29.68435433,16.72797067
564.577332,25.82107233,16.16527033,21.80795167,28.50308733,28.04232467,35.04490833,34.304727,29.69332333,16.77387733
564.922485,25.81555067,16.18414867,21.79381233,28.52009133,28.11697567,35.03552833,34.290662,29.67624033,16.725363
565.267639,25.83495667,16.19352867,21.829454,28.51664867,28.156184,35.067994,34.27404933,29.717324,16.703756
565.612671,25.84133833,16.222563,21.81512233,28.49516767,28.17379933,35.05366,34.263747,29.70810067,16.68576667
565.957703,25.78001033,16.20942033,21.808087,28.46966433,28.15294167,35.03227767,34.35026267,29.744646,16.65806733
566.302795,25.73798,16.17984667,21.826199,28.47295667,28.19886533,35.03230533,34.399549,29.736314,16.64561767
566.647705,25.74690933,16.17954767,21.82363933,28.45876933,28.213604,35.043223,34.37980533,29.76206633,16.66349567
566.992615,25.786684,16.20563933,21.85059667,28.47381067,28.20435067,35.043329,34.40687167,29.82302133,16.66338733
567.337463,25.811023,16.21673533,21.86837067,28.48325267,28.167204,35.068774,34.469878,29.85584433,16.62155567
567.682251,25.85685767,16.20509033,21.88196,28.537885,28.130614,35.06020667,34.46617233,29.875211,16.665219
568.0271,25.853715,16.218467,21.904396,28.56212167,28.118311,35.08873933,34.470974,29.902324,16.665707
568.371826,25.89347833,16.26766233,21.918569,28.58948133,28.05069033,35.14002867,34.49778233,29.921103,16.65455633
568.716492,25.894758,16.26804667,21.91239533,28.599511,28.027134,35.11997433,34.493426,29.97681867,16.65133733
569.061218,25.90007367,16.28332167,21.92928633,28.599903,28.01877333,35.12375333,34.48310467,30.02170933,16.65611967
569.405823,25.87949433,16.260114,21.94761067,28.59884367,27.991929,35.10469033,34.48391233,29.990183,16.66783533
569.750366,25.907662,16.227348,21.94984633,28.61357167,28.04782733,35.04251033,34.54434067,30.034956,16.69337167
570.09491,25.908222,16.22350267,21.97572667,28.57106367,28.00641567,35.0551,34.58575567,30.051093,16.71440033
570.439392,25.92690033,16.24701033,22.01272333,28.57215233,28.028214,35.09226167,34.597172,30.102817,16.71035767
570.783875,25.949797,16.23650333,22.03730567,28.59993767,28.07426667,35.13886333,34.61065533,30.06879833,16.73711433
571.128235,25.94110933,16.236237,22.069456,28.61192333,28.12674,35.15714967,34.659579,30.06222667,16.72475633
571.472595,25.929482,16.243809,22.073392,28.62641367,28.19643433,35.202641,34.64534267,30.08509967,16.73252367
571.817017,25.96989467,16.26875933,22.07546367,28.622561,28.17135,35.189614,34.66858033,30.13460133,16.737054
572.161255,25.99393667,16.27356,22.090444,28.55706533,28.126611,35.25934733,34.69552467,30.192139,16.762742
572.505554,25.963485,16.281678,22.088861,28.516138,28.111898,35.21647167,34.73177867,30.23381833,16.772371
572.84967,25.97928,16.251798,22.081644,28.52725733,28.07607267,35.239549,34.777902,30.23171933,16.76923233
573.193848,26.02721967,16.25174067,22.10286267,28.54932767,28.107985,35.261771,34.722003,30.22310367,16.80047
573.537964,26.11373133,16.30328033,22.116038,28.537033,28.061657,35.25471033,34.65918867,30.219825,16.820345
573.882019,26.117656,16.32550367,22.159043,28.566042,28.003671,35.296805,34.67059333,30.26034967,16.80191833
574.226074,26.12019033,16.32588733,22.12471567,28.574524,28.00915267,35.31566167,34.68322533,30.23744267,16.789593
574.570129,26.153272,16.29578767,22.11008433,28.56094167,28.07230133,35.311814,34.645246,30.24802833,16.81729067
574.914063,26.16234767,16.296552,22.152666,28.50609967,28.127629,35.359834,34.62622933,30.26157367,16.79013967
575.257996,26.18883233,16.30420633,22.13989533,28.53590633,28.11613,35.36972833,34.63980733,30.30788833,16.81435133
575.601807,26.19960367,16.311839,22.11654567,28.549419,28.195277,35.40190267,34.60128267,30.33063533,16.82984367
575.945618,26.21488433,16.32307733,22.150846,28.53282267,28.17947967,35.47428833,34.630127,30.363091,16.875654
576.289429,26.24581033,16.358536,22.17644167,28.503282,28.15963467,35.50207833,34.676493,30.37849067,16.86848567
576.633118,26.27226267,16.37471267,22.21224033,28.538323,28.176176,35.50838533,34.71745067,30.38728633,16.91341267
576.976807,26.34797867,16.424616,22.252856,28.55646933,28.11083033,35.58343833,34.702057,30.44175467,16.91351667
577.320496,26.400542,16.446628,22.27707833,28.611957,28.135335,35.57002433,34.69313933,30.507661,16.91747533
577.664124,26.40125467,16.46336633,22.25541367,28.65814833,28.08619367,35.61064,34.711634,30.529079,16.94822733
578.00769,26.41144867,16.473641,22.25605333,28.66003133,28.05278833,35.65442667,34.69312767,30.54518033,16.94662567
578.351196,26.42910833,16.45864033,22.292686,28.663107,28.01187967,35.70000733,34.727651,30.572833,16.994805
578.694702,26.47465867,16.480936,22.29902167,28.67626633,27.97273433,35.72812833,34.75314233,30.57555133,17.01513833
579.038147,26.47420633,16.48682533,22.32323467,28.696188,27.98876267,35.81386767,34.798074,30.587148,16.98737933
579.381531,26.49397433,16.502857,22.32109133,28.77885067,28.01247267,35.783759,34.87944133,30.59886,17.02797633
579.724854,26.486149,16.528844,22.329302,28.79390267,28.022325,35.78208567,34.90033867,30.60509567,17.029241
580.068237,26.48365333,16.54976367,22.374733,28.81848533,28.09438433,35.79659233,34.909687,30.639565,17.059644
580.411499,26.508188,16.60659833,22.42933833,28.88251967,28.11966867,35.807468,34.945211,30.704396,17.05253933
580.754761,26.48457967,16.595883,22.42491467,28.97684167,28.12878733,35.81601367,35.02361033,30.73208867,17.030195
581.0979,26.51950167,16.58658133,22.41131133,29.02221,28.18140767,35.77983967,35.078663,30.71792033,17.05946433
581.44104,26.54933567,16.566551,22.420721,29.00807367,28.185807,35.78209433,35.09807233,30.71499733,17.15400133
581.78418,26.51213833,16.66992167,22.47207767,28.983183,28.19898167,35.882124,35.14251467,30.74842767,17.14219
582.127197,26.58638967,16.709326,22.46033333,29.02500467,28.14975833,35.843879,35.19631733,30.74830367,17.13954433
582.470215,26.58211567,16.73347133,22.50500567,29.02674067,28.18278267,35.808328,35.18422167,30.73215933,17.11203267
582.813232,26.58382033,16.74112633,22.56210567,29.00159,28.18070267,35.77936,35.27368667,30.70537767,17.121579
583.156189,26.59288967,16.770914,22.53066933,29.02383033,28.22299,35.73676367,35.284757,30.65884267,17.08112967
583.499084,26.55323667,16.75457533,22.52534833,29.069203,28.20527133,35.71821833,35.29205433,30.64380433,17.10447
583.841919,26.55440567,16.737259,22.48244233,29.059529,28.26648967,35.72530567,35.30694067,30.66728333,17.031766
584.184753,26.55959467,16.73291667,22.499759,29.05047067,28.330331,35.733488,35.335421,30.67590567,17.07298167
584.527466,26.57304433,16.717575,22.50553933,29.00444633,28.34610567,35.780695,35.40092467,30.61621233,17.085871
584.870178,26.614868,16.72326733,22.47013467,29.03021433,28.36515867,35.789831,35.421378,30.656729,17.09145667
585.212891,26.59594867,16.73336467,22.44310567,29.06934867,28.41271533,35.81626733,35.42608,30.697963,17.10657267
585.555542,26.62679167,16.814301,22.40762967,29.06490267,28.41893133,35.80877233,35.46694833,30.733085,17.11348767
585.898132,26.62128633,16.85196433,22.39960567,29.09117833,28.46159067,35.77443967,35.49749533,30.72116667,17.13384867
586.240662,26.68901,16.83057333,22.393168,29.10055733,28.474253,35.72506467,35.479641,30.73338,17.18199367
586.583252,26.70925233,16.826735,22.38081533,29.10728833,28.44309867,35.769491,35.43340667,30.743183,17.171162
586.925659,26.718578,16.79414233,22.38592667,29.15027233,28.430805,35.868374,35.421851,30.70893867,17.21306067
587.268066,26.73892033,16.85646,22.347554,29.13214167,28.42208033,35.88602567,35.46981667,30.76773767,17.23532167
587.610474,26.748652,16.851073,22.27004967,29.10697233,28.46472733,35.86465133,35.52259667,30.82479933,17.248985
587.95282,26.754969,16.843093,22.23562767,29.100753,28.56083633,35.91702967,35.556777,30.85678733,17.25817933
588.295166,26.772075,16.861713,22.23063533,29.10063633,28.58694133,35.980966,35.55690533,30.89403567,17.197464
588.63739,26.80631667,16.909714,22.28635267,29.10224633,28.60628833,36.03677433,35.535277,30.870039,17.104531
588.979614,26.86878767,16.871028,22.26699,29.14759,28.593381,35.99639633,35.58544667,30.87987733,17.12678433
589.321777,26.80977733,16.87848167,22.24230333,29.14518167,28.69132467,36.03913567,35.563676,30.931664,17.11532133
589.663879,26.82098067,16.86340667,22.24706033,29.11135467,28.71099533,36.10500433,35.59912633,30.93901,17.15478133
590.005981,26.85244567,16.84333933,22.236644,29.16763033,28.73236467,36.11826367,35.60096233,30.956879,17.16143467
590.348022,26.88623367,16.84435533,22.215576,29.22140867,28.70144367,36.163354,35.59103533,30.981716,17.19046667
590.690002,26.92481933,16.857055,22.19634867,29.25135933,28.77162967,36.22080633,35.62744667,31.035546,17.20313167
591.031982,26.95640033,16.88889133,22.198571,29.298178,28.66811967,36.24333933,35.59501033,31.064532,17.23452433
591.373962,26.89853833,16.889666,22.15447267,29.27818433,28.644342,36.24947567,35.65234233,31.07592433,17.24859433
591.71582,26.92286367,16.91221467,22.173184,29.34880867,28.655695,36.25150167,35.615481,31.098273,17.23015
592.057556,26.891779,16.902927,22.16614933,29.31650733,28.70229933,36.259771,35.600496,31.045238,17.22769133
592.399414,26.88607467,16.921421,22.19824267,29.31568267,28.713887,36.260037,35.65574533,31.07986067,17.210009
592.74115,26.84870567,16.898716,22.199415,29.325152,28.76501533,36.25147067,35.64127467,31.040557,17.22200133
593.082825,26.875098,16.87374433,22.21593133,29.32014133,28.78694533,36.31132433,35.59218333,31.089992,17.22497133
593.4245,26.81568067,16.88925233,22.24147167,29.33141667,28.795316,36.336539,35.57888067,31.131761,17.25403733
593.766113,26.845511,16.85981833,22.20568633,29.320586,28.84468,36.30489233,35.62386733,31.147366,17.261641
594.107666,26.894705,16.92448433,22.19745967,29.295031,28.87813133,36.21276633,35.60636133,31.104227,17.21191633
594.449219,26.89807567,16.914486,22.239582,29.31491733,28.90460033,36.247178,35.59352233,31.08142433,17.20589167
594.79071,26.86501133,16.91926067,22.25078467,29.29662567,28.87450867,36.260138,35.59657033,31.01827,17.18899667
595.132141,26.90667767,16.91769267,22.29317433,29.31357333,28.83024833,36.30364467,35.55451467,31.02303567,17.18894833
595.473511,26.921779,16.95203167,22.31339267,29.302184,28.84343367,36.26467633,35.57911967,31.01780933,17.24250333
595.81488,26.91920767,16.95794833,22.29738033,29.29383333,28.82668,36.24828733,35.606481,31.08674033,17.29164633
596.15625,26.90561,16.93863467,22.30031333,29.317818,28.82520567,36.24801333,35.59902033,31.08703533,17.27660033
596.497498,26.933656,16.92834333,22.30496667,29.352633,28.78053433,36.19701967,35.660005,31.10228933,17.28399533
596.838745,26.97267733,16.95571967,22.28168233,29.35898667,28.81178167,36.147511,35.64438133,31.131684,17.26958967
597.179932,26.97856133,16.985404,22.26958067,29.34598133,28.83028867,36.139117,35.62888333,31.17705033,17.31247267
597.521057,26.958892,16.98930967,22.31565667,29.33353133,28.82655967,36.14137267,35.62631367,31.20327633,17.323007
597.862122,26.95068033,16.989034,22.317495,29.29757867,28.82841433,36.11441,35.59362033,31.19094867,17.30111333
598.203125,26.94556167,16.95856133,22.32176533,29.224696,28.871629,36.13274067,35.637965,31.19896133,17.30698167
598.544189,27.006261,16.942617,22.38997667,29.239533,28.89358567,36.18602567,35.621548,31.20828367,17.30101467
598.885193,26.95885633,16.959967,22.37385433,29.24155167,28.87499467,36.210788,35.66754767,31.22576867,17.35512133
599.226135,26.96554367,16.99812733,22.39807867,29.22653967,28.864257,36.24007367,35.69024133,31.288534,17.35326067
599.567017,27.02251033,17.01155433,22.399877,29.24122067,28.86575533,36.26692633,35.71055967,31.29060967,17.396235
599.907776,27.07004667,17.05093533,22.41521133,29.18642367,28.86730533,36.308673,35.74276233,31.34635667,17.385849
600.248657,27.05488833,17.021778,22.39451933,29.172601,28.83365433,36.338361,35.763287,31.336204,17.38427067
600.589355,27.04154467,17.062777,22.35495233,29.17487133,28.87991767,36.33760867,35.80312067,31.318816,17.36063733
600.930054,27.02527067,17.12350767,22.40942467,29.15665667,28.85960367,36.37911367,35.82701733,31.399083,17.39393233
601.270752,27.041956,17.083258,22.40812633,29.20022333,28.86700833,36.439105,35.83170833,31.45396833,17.396681
601.611389,27.066231,17.071084,22.418175,29.18327333,28.86553933,36.415673,35.86353333,31.48386733,17.41135533
601.951965,27.112118,17.07270567,22.43317333,29.221169,28.890943,36.48972067,35.93688433,31.48164033,17.41976
602.29248,27.09256967,17.086895,22.44713467,29.189979,28.93562267,36.49538667,36.01029867,31.46172533,17.44009967
602.632996,27.09528733,17.06612367,22.455014,29.202492,28.97100967,36.53931167,36.107666,31.45207833,17.46138267
602.97345,27.04317233,17.072265,22.432436,29.22118967,28.98074867,36.536517,36.14009467,31.438276,17.426704
603.313843,27.047374,17.10401567,22.44287467,29.18334233,29.00096,36.59217333,36.126742,31.48661967,17.46161467
603.654175,27.02550967,17.145947,22.46048833,29.16616367,29.022441,36.62948533,36.10581333,31.45059667,17.51830167
603.994507,26.98762033,17.12215667,22.46929867,29.19727367,28.965086,36.62727633,36.09335333,31.43488133,17.498951
604.334778,26.99176033,17.153524,22.468446,29.18215433,28.997112,36.63054767,36.10013467,31.40041733,17.47126267
604.675049,26.97357067,17.19261167,22.45691633,29.19250967,29.10588633,36.66411667,36.125309,31.40280633,17.46417367
605.015259,26.97575633,17.19363167,22.42606833,29.17979233,29.15733533,36.71428433,36.13308333,31.38127067,17.50639833
605.355347,27.03374167,17.19135467,22.43421567,29.19500367,29.20690433,36.65937167,36.10872133,31.374634,17.48158167
605.695435,27.011749,17.20140167,22.361718,29.13849533,29.18179767,36.62841867,36.10860833,31.35581433,17.47740333
606.035461,27.07085267,17.25105667,22.36320067,29.10303633,29.178155,36.62714733,36.09439467,31.346846,17.48953233
606.375488,27.03707567,17.21851533,22.39318833,29.11180433,29.21127867,36.59515733,36.127926,31.320109,17.50103867
606.715454,26.99594433,17.22214767,22.41310933,29.10258167,29.214931,36.52822067,36.098498,31.32363233,17.448942
607.05542,26.97752667,17.18946467,22.38690467,29.17908033,29.17299033,36.50566767,36.034101,31.32342433,17.46827167
607.395325,26.98674467,17.21803533,22.40520933,29.17279033,29.15127967,36.50452367,36.04574867,31.33942067,17.485282
607.735168,26.991619,17.177968,22.46459767,29.15490267,29.107794,36.505994,36.02294267,31.341584,17.49131833
608.074951,26.98493333,17.182063,22.49493167,29.15720933,29.136579,36.466805,35.943094,31.27081233,17.47725433
608.414673,26.986985,17.19009467,22.50950367,29.15146233,29.097037,36.43138133,35.92143133,31.28813867,17.525236
608.754395,26.94964,17.22565067,22.482186,29.18888467,29.07951733,36.40069833,35.875913,31.25829133,17.539059
609.094055,26.94223767,17.20317267,22.50473367,29.16941933,29.03007067,36.33471067,35.80459867,31.31478133,17.54724467
609.433655,26.963413,17.22146767,22.48740267,29.17914467,29.00939167,36.321176,35.713145,31.32562467,17.54953833
609.773315,26.92947533,17.20300167,22.46366833,29.164117,28.981243,36.294204,35.67734267,31.37215167,17.531503
610.112854,26.94107067,17.21261567,22.47551533,29.17950867,29.01844167,36.29311633,35.65311533,31.39242167,17.573454
610.452332,26.91326133,17.19017667,22.44548367,29.19929333,29.01798633,36.258841,35.65659967,31.348137,17.57894767
610.791748,26.93072067,17.18437033,22.48386067,29.201751,29.02603833,36.23050233,35.67888267,31.41233,17.57683533
